run,type,module,name,attrname,attrvalue,value
General-75-20210504-14:48:08-4767,param,,,**.loRaGW[8].**.initialZ,"620.94m + uniform(-0.30m,0.30m)",
General-75-20210504-14:48:08-4767,param,,,**.loRaGW[9].**.initialX,"1632.9m + uniform(-0.30m,0.30m)",
General-75-20210504-14:48:08-4767,param,,,**.loRaGW[9].**.initialY,"0.8m + uniform(-0.30m,0.30m)",
General-75-20210504-14:48:08-4767,param,,,**.loRaGW[9].**.initialZ,"650.55m + uniform(-0.30m,0.30m)",
General-75-20210504-14:48:08-4767,param,,,**.loRaGW[10].**.initialX,"1572.9m + uniform(-0.30m,0.30m)",
General-75-20210504-14:48:08-4767,param,,,**.loRaGW[10].**.initialY,"0.8m + uniform(-0.30m,0.30m)",
General-75-20210504-14:48:08-4767,param,,,**.loRaGW[10].**.initialZ,"560.55m + uniform(-0.30m,0.30m)",
General-75-20210504-14:48:08-4767,param,,,**.loRaGW[11].**.initialX,"1528.8m + uniform(-0.30m,0.30m)",
General-75-20210504-14:48:08-4767,param,,,**.loRaGW[11].**.initialY,"0.8m + uniform(-0.30m,0.30m)",
General-75-20210504-14:48:08-4767,param,,,**.loRaGW[11].**.initialZ,"605m + uniform(-0.30m,0.30m)",
General-75-20210504-14:48:08-4767,param,,,**.loRaGW[12].**.initialX,"1497.8m + uniform(-0.30m,0.30m)",
General-75-20210504-14:48:08-4767,param,,,**.loRaGW[12].**.initialY,"0.8m + uniform(-0.30m,0.30m)",
General-75-20210504-14:48:08-4767,param,,,**.loRaGW[12].**.initialZ,"611.9m + uniform(-0.30m,0.30m)",
General-75-20210504-14:48:08-4767,param,,,**.loRaGW[13].**.initialX,"1504.2m + uniform(-0.30m,0.30m)",
General-75-20210504-14:48:08-4767,param,,,**.loRaGW[13].**.initialY,"0.8m + uniform(-0.30m,0.30m)",
General-75-20210504-14:48:08-4767,param,,,**.loRaGW[13].**.initialZ,"626.72m + uniform(-0.30m,0.30m)",
General-75-20210504-14:48:08-4767,param,,,**.loRaGW[14].**.initialX,"1527.3m + uniform(-0.30m,0.30m)",
General-75-20210504-14:48:08-4767,param,,,**.loRaGW[14].**.initialY,"0.8m + uniform(-0.30m,0.30m)",
General-75-20210504-14:48:08-4767,param,,,**.loRaGW[14].**.initialZ,"646.7m + uniform(-0.30m,0.30m)",
General-75-20210504-14:48:08-4767,param,,,**.networkServer.numUdpApps,1,
General-75-20210504-14:48:08-4767,param,,,**.networkServer.**.evaluateADRinServer,false,
General-75-20210504-14:48:08-4767,param,,,**.networkServer.udpApp[0].typename,"""NetworkServerApp""",
General-75-20210504-14:48:08-4767,param,,,**.networkServer.udpApp[0].destAddresses,"""loRaGW[*]""",
General-75-20210504-14:48:08-4767,param,,,**.networkServer.udpApp[0].destPort,2000,
General-75-20210504-14:48:08-4767,param,,,**.networkServer.udpApp[0].localPort,1000,
General-75-20210504-14:48:08-4767,param,,,**.networkServer.udpApp[0].adrMethod,"""avg""",
General-75-20210504-14:48:08-4767,param,,,**.numberOfPacketsToSend,0,
General-75-20210504-14:48:08-4767,param,,,**.timeToFirstPacket,exponential(100s),
General-75-20210504-14:48:08-4767,param,,,**.timeToNextPacket,exponential(100s),
General-75-20210504-14:48:08-4767,param,,,**.alohaChannelModel,false,
General-75-20210504-14:48:08-4767,param,,,**.numberOfNodes,1,
General-75-20210504-14:48:08-4767,param,,,**.loRaNodes[*].**.initFromDisplayString,false,
General-75-20210504-14:48:08-4767,param,,,**.loRaNodes[*].**.evaluateADRinNode,false,
General-75-20210504-14:48:08-4767,param,,,**.loRaNodes[*].**initialLoRaSF,12,
General-75-20210504-14:48:08-4767,param,,,**.loRaNodes[*].**initialLoRaBW,125 kHz,
General-75-20210504-14:48:08-4767,param,,,**.loRaNodes[*].**initialLoRaCR,5,
General-75-20210504-14:48:08-4767,param,,,**.loRaNodes[*].**initialLoRaTP,14 dBm,
General-75-20210504-14:48:08-4767,param,,,**.loRaNodes[0].**.initialX,1549.14m,
General-75-20210504-14:48:08-4767,param,,,**.loRaNodes[0].**.initialY,15m,
General-75-20210504-14:48:08-4767,param,,,**.loRaNodes[0].**.initialZ,620.8m,
General-75-20210504-14:48:08-4767,param,,,**.loRaNodes[*].LoRaNic.radio.energyConsumerType,"""LoRaEnergyConsumer""",
General-75-20210504-14:48:08-4767,param,,,**.loRaNodes[*].**.energySourceModule,"""IdealEpEnergyStorage""",
General-75-20210504-14:48:08-4767,param,,,**.loRaNodes[*].LoRaNic.radio.energyConsumer.configFile,"xmldoc(""energyConsumptionParameters.xml"")",
General-75-20210504-14:48:08-4767,param,,,**.sigma,0,
General-75-20210504-14:48:08-4767,param,,,**.constraintAreaMinX,0m,
General-75-20210504-14:48:08-4767,param,,,**.constraintAreaMinY,0m,
General-75-20210504-14:48:08-4767,param,,,**.constraintAreaMinZ,0m,
General-75-20210504-14:48:08-4767,param,,,**.constraintAreaMaxX,3000m,
General-75-20210504-14:48:08-4767,param,,,**.constraintAreaMaxY,3000m,
General-75-20210504-14:48:08-4767,param,,,**.constraintAreaMaxZ,3000m,
General-75-20210504-14:48:08-4767,param,,,CartagenaOPAL.**.radio.separateTransmissionParts,false,
General-75-20210504-14:48:08-4767,param,,,CartagenaOPAL.**.radio.separateReceptionParts,false,
General-75-20210504-14:48:08-4767,param,,,**.delayer.config,"xmldoc(""cloudDelays.xml"")",
General-75-20210504-14:48:08-4767,param,,,**.radio.radioMediumModule,"""OpalLoRaRadioMedium""",
General-75-20210504-14:48:08-4767,param,,,**.minInterferenceTime,0s,
General-75-20210504-14:48:08-4767,param,,,**.displayAddresses,false,
General-75-20210504-14:48:08-4767,param,,,**.OpalLoRaRadioMedium.carrierFrequency,868MHz,
General-75-20210504-14:48:08-4767,param,,,**.mediumLimitCache.carrierFrequency,868MHz,
General-75-20210504-14:48:08-4767,param,,,**.radio.carrierFrequency,868MHz,
General-75-20210504-14:48:08-4767,param,,,**.OpalLoRaRadioMedium.loadMeshesFromFile,true,
General-75-20210504-14:48:08-4767,param,,,**.OpalLoRaRadioMedium.useDecimalDegreeDelta,true,
General-75-20210504-14:48:08-4767,param,,,**.OpalLoRaRadioMedium.meshesPath,"""meshes_cartagena""",
General-75-20210504-14:48:08-4767,param,,,**.OpalLoRaRadioMedium.receptionRadius,2m,
General-75-20210504-14:48:08-4767,param,,,**.OpalLoRaRadioMedium.maxNumberOfReflections,30,
General-75-20210504-14:48:08-4767,param,,,**.OpalLoRaRadioMedium.pathLoss.typename,"""TwoRayInterference""",
General-75-20210504-14:48:08-4767,param,,,**.OpalLoRaRadioMedium.meshesFileList,"""/home/anrunie/Documentos/GIRTEL/LoRa-INET-AI1/inet/simulations/meshes_cartagena_new/meshes/names.txt""",
General-75-20210504-14:48:08-4767,param,,,**.OpalLoRaRadioMedium.isStatic,true,
General-79-20210504-14:48:29-4823,runattr,,,configname,General,
General-79-20210504-14:48:29-4823,runattr,,,datetime,20210504-14:48:29,
General-79-20210504-14:48:29-4823,runattr,,,experiment,General,
General-79-20210504-14:48:29-4823,runattr,,,inifile,loRaNetworkCartagenaOPAL-SINTOPOGRAFIA.ini,
General-79-20210504-14:48:29-4823,runattr,,,iterationvars,"$0=""avg""",
General-79-20210504-14:48:29-4823,runattr,,,iterationvarsf,avg-,
General-79-20210504-14:48:29-4823,runattr,,,measurement,"$0=""avg""",
General-79-20210504-14:48:29-4823,runattr,,,network,CartagenaOPAL,
General-79-20210504-14:48:29-4823,runattr,,,processid,4823,
General-79-20210504-14:48:29-4823,runattr,,,repetition,79,
General-79-20210504-14:48:29-4823,runattr,,,replication,#79,
General-79-20210504-14:48:29-4823,runattr,,,resultdir,results,
General-79-20210504-14:48:29-4823,runattr,,,runnumber,79,
General-79-20210504-14:48:29-4823,runattr,,,seedset,79,
General-79-20210504-14:48:29-4823,param,,,**.numberOfGateways,15,
General-79-20210504-14:48:29-4823,param,,,**.loRaGW[*].numUdpApps,1,
General-79-20210504-14:48:29-4823,param,,,**.loRaGW[*].packetForwarder.localPort,2000,
General-79-20210504-14:48:29-4823,param,,,**.loRaGW[*].packetForwarder.destPort,1000,
General-79-20210504-14:48:29-4823,param,,,**.loRaGW[*].packetForwarder.destAddresses,"""networkServer""",
General-79-20210504-14:48:29-4823,param,,,**.loRaGW[*].packetForwarder.indexNumber,0,
General-79-20210504-14:48:29-4823,param,,,**.loRaGW[*].receptionRadius,1,
General-79-20210504-14:48:29-4823,param,,,**.LoRaGWNic.radio.iAmGateway,true,
General-79-20210504-14:48:29-4823,param,,,**.loRaGW[*].**.initFromDisplayString,false,
General-79-20210504-14:48:29-4823,param,,,**.loRaGW[0].**.initialX,"1583.34m + uniform(-0.30m,0.30m)",
General-79-20210504-14:48:29-4823,param,,,**.loRaGW[0].**.initialY,"0.8m + uniform(-0.30m,0.30m)",
General-79-20210504-14:48:29-4823,param,,,**.loRaGW[0].**.initialZ,"644.60m + uniform(-0.30m,0.30m)",
General-79-20210504-14:48:29-4823,param,,,**.loRaGW[1].**.initialX,"1607.25m  + uniform(-0.30m,0.30m)",
General-79-20210504-14:48:29-4823,param,,,**.loRaGW[1].**.initialY,"0.8m + uniform(-0.30m,0.30m)",
General-79-20210504-14:48:29-4823,param,,,**.loRaGW[1].**.initialZ,"653.4m + uniform(-0.30m,0.30m)",
General-79-20210504-14:48:29-4823,param,,,**.loRaGW[2].**.initialX,"1618.5m + uniform(-0.30m,0.30m)",
General-79-20210504-14:48:29-4823,param,,,**.loRaGW[2].**.initialY,"0.8m + uniform(-0.30m,0.30m)",
General-79-20210504-14:48:29-4823,param,,,**.loRaGW[2].**.initialZ,"629.3m + uniform(-0.30m,0.30m)",
General-79-20210504-14:48:29-4823,param,,,**.loRaGW[3].**.initialX,"1625.9m + uniform(-0.30m,0.30m)",
General-79-20210504-14:48:29-4823,param,,,**.loRaGW[3].**.initialY,"0.8m + uniform(-0.30m,0.30m)",
General-79-20210504-14:48:29-4823,param,,,**.loRaGW[3].**.initialZ,"692.29m + uniform(-0.30m,0.30m)",
General-79-20210504-14:48:29-4823,param,,,**.loRaGW[4].**.initialX,"1608.2m + uniform(-0.30m,0.30m)",
General-79-20210504-14:48:29-4823,param,,,**.loRaGW[4].**.initialY,"0.8m + uniform(-0.30m,0.30m)",
General-79-20210504-14:48:29-4823,param,,,**.loRaGW[4].**.initialZ,"702.8m + uniform(-0.30m,0.30m)",
General-79-20210504-14:48:29-4823,param,,,**.loRaGW[5].**.initialX,"1578.9m + uniform(-0.30m,0.30m)",
General-79-20210504-14:48:29-4823,param,,,**.loRaGW[5].**.initialY,"0.8m + uniform(-0.30m,0.30m)",
General-79-20210504-14:48:29-4823,param,,,**.loRaGW[5].**.initialZ,"681m + uniform(-0.30m,0.30m)",
General-79-20210504-14:48:29-4823,param,,,**.loRaGW[6].**.initialX,"1560.2m + uniform(-0.30m,0.30m)",
General-79-20210504-14:48:29-4823,param,,,**.loRaGW[6].**.initialY,"0.8m + uniform(-0.30m,0.30m)",
General-79-20210504-14:48:29-4823,param,,,**.loRaGW[6].**.initialZ,"674.5m + uniform(-0.30m,0.30m)",
General-79-20210504-14:48:29-4823,param,,,**.loRaGW[7].**.initialX,"1547.9m + uniform(-0.30m,0.30m)",
General-79-20210504-14:48:29-4823,param,,,**.loRaGW[76].**.initialY,"0.8m + uniform(-0.30m,0.30m)",
General-79-20210504-14:48:29-4823,param,,,**.loRaGW[7].**.initialZ,"666.1m + uniform(-0.30m,0.30m)",
General-79-20210504-14:48:29-4823,param,,,**.loRaGW[8].**.initialX,"1620.13m + uniform(-0.30m,0.30m)",
General-79-20210504-14:48:29-4823,param,,,**.loRaGW[8].**.initialY,"0.8m + uniform(-0.30m,0.30m)",
General-79-20210504-14:48:29-4823,param,,,**.loRaGW[8].**.initialZ,"620.94m + uniform(-0.30m,0.30m)",
General-79-20210504-14:48:29-4823,param,,,**.loRaGW[9].**.initialX,"1632.9m + uniform(-0.30m,0.30m)",
General-79-20210504-14:48:29-4823,param,,,**.loRaGW[9].**.initialY,"0.8m + uniform(-0.30m,0.30m)",
General-79-20210504-14:48:29-4823,param,,,**.loRaGW[9].**.initialZ,"650.55m + uniform(-0.30m,0.30m)",
General-79-20210504-14:48:29-4823,param,,,**.loRaGW[10].**.initialX,"1572.9m + uniform(-0.30m,0.30m)",
General-79-20210504-14:48:29-4823,param,,,**.loRaGW[10].**.initialY,"0.8m + uniform(-0.30m,0.30m)",
General-79-20210504-14:48:29-4823,param,,,**.loRaGW[10].**.initialZ,"560.55m + uniform(-0.30m,0.30m)",
General-79-20210504-14:48:29-4823,param,,,**.loRaGW[11].**.initialX,"1528.8m + uniform(-0.30m,0.30m)",
General-79-20210504-14:48:29-4823,param,,,**.loRaGW[11].**.initialY,"0.8m + uniform(-0.30m,0.30m)",
General-79-20210504-14:48:29-4823,param,,,**.loRaGW[11].**.initialZ,"605m + uniform(-0.30m,0.30m)",
General-79-20210504-14:48:29-4823,param,,,**.loRaGW[12].**.initialX,"1497.8m + uniform(-0.30m,0.30m)",
General-79-20210504-14:48:29-4823,param,,,**.loRaGW[12].**.initialY,"0.8m + uniform(-0.30m,0.30m)",
General-79-20210504-14:48:29-4823,param,,,**.loRaGW[12].**.initialZ,"611.9m + uniform(-0.30m,0.30m)",
General-79-20210504-14:48:29-4823,param,,,**.loRaGW[13].**.initialX,"1504.2m + uniform(-0.30m,0.30m)",
General-79-20210504-14:48:29-4823,param,,,**.loRaGW[13].**.initialY,"0.8m + uniform(-0.30m,0.30m)",
General-79-20210504-14:48:29-4823,param,,,**.loRaGW[13].**.initialZ,"626.72m + uniform(-0.30m,0.30m)",
General-79-20210504-14:48:29-4823,param,,,**.loRaGW[14].**.initialX,"1527.3m + uniform(-0.30m,0.30m)",
General-79-20210504-14:48:29-4823,param,,,**.loRaGW[14].**.initialY,"0.8m + uniform(-0.30m,0.30m)",
General-79-20210504-14:48:29-4823,param,,,**.loRaGW[14].**.initialZ,"646.7m + uniform(-0.30m,0.30m)",
General-79-20210504-14:48:29-4823,param,,,**.networkServer.numUdpApps,1,
General-79-20210504-14:48:29-4823,param,,,**.networkServer.**.evaluateADRinServer,false,
General-79-20210504-14:48:29-4823,param,,,**.networkServer.udpApp[0].typename,"""NetworkServerApp""",
General-79-20210504-14:48:29-4823,param,,,**.networkServer.udpApp[0].destAddresses,"""loRaGW[*]""",
General-79-20210504-14:48:29-4823,param,,,**.networkServer.udpApp[0].destPort,2000,
General-79-20210504-14:48:29-4823,param,,,**.networkServer.udpApp[0].localPort,1000,
General-79-20210504-14:48:29-4823,param,,,**.networkServer.udpApp[0].adrMethod,"""avg""",
General-79-20210504-14:48:29-4823,param,,,**.numberOfPacketsToSend,0,
General-79-20210504-14:48:29-4823,param,,,**.timeToFirstPacket,exponential(100s),
General-79-20210504-14:48:29-4823,param,,,**.timeToNextPacket,exponential(100s),
General-79-20210504-14:48:29-4823,param,,,**.alohaChannelModel,false,
General-79-20210504-14:48:29-4823,param,,,**.numberOfNodes,1,
General-79-20210504-14:48:29-4823,param,,,**.loRaNodes[*].**.initFromDisplayString,false,
General-79-20210504-14:48:29-4823,param,,,**.loRaNodes[*].**.evaluateADRinNode,false,
General-79-20210504-14:48:29-4823,param,,,**.loRaNodes[*].**initialLoRaSF,12,
General-79-20210504-14:48:29-4823,param,,,**.loRaNodes[*].**initialLoRaBW,125 kHz,
General-79-20210504-14:48:29-4823,param,,,**.loRaNodes[*].**initialLoRaCR,5,
General-79-20210504-14:48:29-4823,param,,,**.loRaNodes[*].**initialLoRaTP,14 dBm,
General-79-20210504-14:48:29-4823,param,,,**.loRaNodes[0].**.initialX,1549.14m,
General-79-20210504-14:48:29-4823,param,,,**.loRaNodes[0].**.initialY,15m,
General-79-20210504-14:48:29-4823,param,,,**.loRaNodes[0].**.initialZ,620.8m,
General-79-20210504-14:48:29-4823,param,,,**.loRaNodes[*].LoRaNic.radio.energyConsumerType,"""LoRaEnergyConsumer""",
General-79-20210504-14:48:29-4823,param,,,**.loRaNodes[*].**.energySourceModule,"""IdealEpEnergyStorage""",
General-79-20210504-14:48:29-4823,param,,,**.loRaNodes[*].LoRaNic.radio.energyConsumer.configFile,"xmldoc(""energyConsumptionParameters.xml"")",
General-79-20210504-14:48:29-4823,param,,,**.sigma,0,
General-79-20210504-14:48:29-4823,param,,,**.constraintAreaMinX,0m,
General-79-20210504-14:48:29-4823,param,,,**.constraintAreaMinY,0m,
General-79-20210504-14:48:29-4823,param,,,**.constraintAreaMinZ,0m,
General-79-20210504-14:48:29-4823,param,,,**.constraintAreaMaxX,3000m,
General-79-20210504-14:48:29-4823,param,,,**.constraintAreaMaxY,3000m,
General-79-20210504-14:48:29-4823,param,,,**.constraintAreaMaxZ,3000m,
General-79-20210504-14:48:29-4823,param,,,CartagenaOPAL.**.radio.separateTransmissionParts,false,
General-79-20210504-14:48:29-4823,param,,,CartagenaOPAL.**.radio.separateReceptionParts,false,
General-79-20210504-14:48:29-4823,param,,,**.delayer.config,"xmldoc(""cloudDelays.xml"")",
General-79-20210504-14:48:29-4823,param,,,**.radio.radioMediumModule,"""OpalLoRaRadioMedium""",
General-79-20210504-14:48:29-4823,param,,,**.minInterferenceTime,0s,
General-79-20210504-14:48:29-4823,param,,,**.displayAddresses,false,
General-79-20210504-14:48:29-4823,param,,,**.OpalLoRaRadioMedium.carrierFrequency,868MHz,
General-79-20210504-14:48:29-4823,param,,,**.mediumLimitCache.carrierFrequency,868MHz,
General-79-20210504-14:48:29-4823,param,,,**.radio.carrierFrequency,868MHz,
General-79-20210504-14:48:29-4823,param,,,**.OpalLoRaRadioMedium.loadMeshesFromFile,true,
General-79-20210504-14:48:29-4823,param,,,**.OpalLoRaRadioMedium.useDecimalDegreeDelta,true,
General-79-20210504-14:48:29-4823,param,,,**.OpalLoRaRadioMedium.meshesPath,"""meshes_cartagena""",
General-79-20210504-14:48:29-4823,param,,,**.OpalLoRaRadioMedium.receptionRadius,2m,
General-79-20210504-14:48:29-4823,param,,,**.OpalLoRaRadioMedium.maxNumberOfReflections,30,
General-79-20210504-14:48:29-4823,param,,,**.OpalLoRaRadioMedium.pathLoss.typename,"""TwoRayInterference""",
General-79-20210504-14:48:29-4823,param,,,**.OpalLoRaRadioMedium.meshesFileList,"""/home/anrunie/Documentos/GIRTEL/LoRa-INET-AI1/inet/simulations/meshes_cartagena_new/meshes/names.txt""",
General-79-20210504-14:48:29-4823,param,,,**.OpalLoRaRadioMedium.isStatic,true,
General-79-20210504-14:48:29-4823,param,,,**.numberOfGateways,15,
General-79-20210504-14:48:29-4823,param,,,**.loRaGW[*].numUdpApps,1,
General-79-20210504-14:48:29-4823,param,,,**.loRaGW[*].packetForwarder.localPort,2000,
General-79-20210504-14:48:29-4823,param,,,**.loRaGW[*].packetForwarder.destPort,1000,
General-79-20210504-14:48:29-4823,param,,,**.loRaGW[*].packetForwarder.destAddresses,"""networkServer""",
General-79-20210504-14:48:29-4823,param,,,**.loRaGW[*].packetForwarder.indexNumber,0,
General-79-20210504-14:48:29-4823,param,,,**.loRaGW[*].receptionRadius,1,
General-79-20210504-14:48:29-4823,param,,,**.LoRaGWNic.radio.iAmGateway,true,
General-79-20210504-14:48:29-4823,param,,,**.loRaGW[*].**.initFromDisplayString,false,
General-79-20210504-14:48:29-4823,param,,,**.loRaGW[0].**.initialX,"1583.34m + uniform(-0.30m,0.30m)",
General-79-20210504-14:48:29-4823,param,,,**.loRaGW[0].**.initialY,"0.8m + uniform(-0.30m,0.30m)",
General-79-20210504-14:48:29-4823,param,,,**.loRaGW[0].**.initialZ,"644.60m + uniform(-0.30m,0.30m)",
General-79-20210504-14:48:29-4823,param,,,**.loRaGW[1].**.initialX,"1607.25m  + uniform(-0.30m,0.30m)",
General-79-20210504-14:48:29-4823,param,,,**.loRaGW[1].**.initialY,"0.8m + uniform(-0.30m,0.30m)",
General-79-20210504-14:48:29-4823,param,,,**.loRaGW[1].**.initialZ,"653.4m + uniform(-0.30m,0.30m)",
General-79-20210504-14:48:29-4823,param,,,**.loRaGW[2].**.initialX,"1618.5m + uniform(-0.30m,0.30m)",
General-79-20210504-14:48:29-4823,param,,,**.loRaGW[2].**.initialY,"0.8m + uniform(-0.30m,0.30m)",
General-79-20210504-14:48:29-4823,param,,,**.loRaGW[2].**.initialZ,"629.3m + uniform(-0.30m,0.30m)",
General-79-20210504-14:48:29-4823,param,,,**.loRaGW[3].**.initialX,"1625.9m + uniform(-0.30m,0.30m)",
General-79-20210504-14:48:29-4823,param,,,**.loRaGW[3].**.initialY,"0.8m + uniform(-0.30m,0.30m)",
General-79-20210504-14:48:29-4823,param,,,**.loRaGW[3].**.initialZ,"692.29m + uniform(-0.30m,0.30m)",
General-79-20210504-14:48:29-4823,param,,,**.loRaGW[4].**.initialX,"1608.2m + uniform(-0.30m,0.30m)",
General-79-20210504-14:48:29-4823,param,,,**.loRaGW[4].**.initialY,"0.8m + uniform(-0.30m,0.30m)",
General-79-20210504-14:48:29-4823,param,,,**.loRaGW[4].**.initialZ,"702.8m + uniform(-0.30m,0.30m)",
General-79-20210504-14:48:29-4823,param,,,**.loRaGW[5].**.initialX,"1578.9m + uniform(-0.30m,0.30m)",
General-79-20210504-14:48:29-4823,param,,,**.loRaGW[5].**.initialY,"0.8m + uniform(-0.30m,0.30m)",
General-79-20210504-14:48:29-4823,param,,,**.loRaGW[5].**.initialZ,"681m + uniform(-0.30m,0.30m)",
General-79-20210504-14:48:29-4823,param,,,**.loRaGW[6].**.initialX,"1560.2m + uniform(-0.30m,0.30m)",
General-79-20210504-14:48:29-4823,param,,,**.loRaGW[6].**.initialY,"0.8m + uniform(-0.30m,0.30m)",
General-79-20210504-14:48:29-4823,param,,,**.loRaGW[6].**.initialZ,"674.5m + uniform(-0.30m,0.30m)",
General-79-20210504-14:48:29-4823,param,,,**.loRaGW[7].**.initialX,"1547.9m + uniform(-0.30m,0.30m)",
General-79-20210504-14:48:29-4823,param,,,**.loRaGW[76].**.initialY,"0.8m + uniform(-0.30m,0.30m)",
General-79-20210504-14:48:29-4823,param,,,**.loRaGW[7].**.initialZ,"666.1m + uniform(-0.30m,0.30m)",
General-79-20210504-14:48:29-4823,param,,,**.loRaGW[8].**.initialX,"1620.13m + uniform(-0.30m,0.30m)",
General-79-20210504-14:48:29-4823,param,,,**.loRaGW[8].**.initialY,"0.8m + uniform(-0.30m,0.30m)",
General-79-20210504-14:48:29-4823,param,,,**.loRaGW[8].**.initialZ,"620.94m + uniform(-0.30m,0.30m)",
General-79-20210504-14:48:29-4823,param,,,**.loRaGW[9].**.initialX,"1632.9m + uniform(-0.30m,0.30m)",
General-79-20210504-14:48:29-4823,param,,,**.loRaGW[9].**.initialY,"0.8m + uniform(-0.30m,0.30m)",
General-79-20210504-14:48:29-4823,param,,,**.loRaGW[9].**.initialZ,"650.55m + uniform(-0.30m,0.30m)",
General-79-20210504-14:48:29-4823,param,,,**.loRaGW[10].**.initialX,"1572.9m + uniform(-0.30m,0.30m)",
General-79-20210504-14:48:29-4823,param,,,**.loRaGW[10].**.initialY,"0.8m + uniform(-0.30m,0.30m)",
